Label,Time,ID,Signal1,Signal2,Signal3,Signal4
0,2088.41338746,id5,0.0,0.9586862512831164
0,2089.55410634,id8,0.24683876529406004
0,2090.88561837,id3,0.2,1.0
0,2091.65840611,id7,0.06388818948282671,0.0
0,2100.36445933,id9,0.4495114006514658
0,2100.47555051,id1,0.0,0.0
0,2103.41338746,id5,0.0,0.9586862512831164
0,2103.51200647,id2,0.0,0.0,0.24188486056440817
0,2104.27893648,id6,0.9473684210526315,0.0
0,2104.55410634,id8,0.24718017437468803
0,2105.88561837,id3,0.4,1.0
0,2106.65840611,id7,0.06397655489013361,0.25
0,2115.47555051,id1,0.0,0.25
0,2118.41338746,id5,0.0,0.9586862512831164
0,2119.05278128,id10,0.45454790160652747,0.1111111111111111,0.9477939303961085,0.1703945623987118
0,2119.55410634,id8,0.24752158345531608
0,2120.88561837,id3,0.6,1.0
0,2121.65840611,id7,0.06406492029744001,0.5
0,2122.01618344,id4,0.0
0,2130.36445933,id9,0.452620669233047
0,2130.47555051,id1,0.0,0.5
0,2133.41338746,id5,0.0,0.9564196782762298
0,2133.51200647,id2,0.0,0.0,0.24255786697874826
0,2134.27893648,id6,0.9473684210526315,0.1111111111111111
0,2134.55410634,id8,0.2478629925359441
0,2135.88561837,id3,0.8,1.0
0,2136.65840611,id7,0.06415328570474692,0.75
0,2145.47555051,id1,0.0,0.75
0,2148.41338746,id5,0.0,0.9564196782762298
0,2149.55410634,id8,0.24820440161657212
0,2150.88561837,id3,1.0,1.0
0,2151.65840611,id7,0.06424165111205382,1.0
0,2160.36445933,id9,0.4563221794492152
0,2160.47555051,id1,0.0,1.0
0,2163.41338746,id5,0.0,0.9564196782762298
0,2163.51200647,id2,0.0,0.0,0.2432308999285788
0,2164.05278128,id10,0.4582635415504999,0.2222222222222222,0.9449569430870904,0.17353142842225214
0,2164.27893648,id6,0.9473684210526315,0.2222222222222222
0,2164.55410634,id8,0.24854581069720014
0,2165.88561837,id3,0.0,1.0
0,2166.65840611,id7,0.06433001651936072,0.0
0,2167.01618344,id4,0.00016
0,2175.47555051,id1,0.0,0.0
0,2178.41338746,id5,0.0001284720061505973,0.9541659700443715
